SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
1877,"b'SOHFMQW12AB0180091'",545975,"b'Steel Box Collection - Leo Ku'","b'AR8QHU51187B9A3341'",,"b''",,"b'Leo Ku'",0.0,245.55057,2,0.782,117.181,3,1.0,"b'Xiao Shuo Xiang'",0
1878,"b'SOTSMYB12A6D4F6519'",535723,"b'Tormented'","b'ARF4V431187FB3AA41'",27.94653,"b'Tampa FL'",-82.45927,"b'Slim Whitman'",0.0,141.92281,0,0.501,100.398,4,0.0,"b'Serenade'",0
1879,"b'SOHCRES12AC3DF6BD1'",786540,"b'My Radio Sure Sounds Good To Me'","b'ARV38M11187B99424D'",37.27188,"b'California'",-119.27023,"b'Larry Graham & Graham Central Station'",0.0,277.62893,6,0.713,97.103,4,0.116,"b'Turn It Out'",0
1880,"b'SOJBNUB12A6D4FC0D3'",725674,"b'A Man And His Music'","b'AR78WG01187B98E404'",19.45565,"b'Santiago de los Caballeros Domin'",-70.70719,"b'Johnny Pacheco/Rolando La Serie'",0.0,136.09751,0,0.502,112.915,4,0.952,"b'La Palabra Fin'",0
1881,"b'SOUZONQ12A8C13DE81'",597340,"b'The Best Of Barley Bree'","b'ARVA23V1187B98C54A'",,"b''",,"b'Barley Bree'",0.0,279.58812,5,0.575,119.017,4,0.902,"b'Flight Of Earls'",0
1882,"b'SOXVBBS12A58A7E482'",406825,"b'Honky Tonk Rockabillies_ Volume 2'","b'ARB1KC91187FB38B13'",,"b''",,"b'Carl Smith'",0.0,141.47873,2,0.536,120.546,4,0.93,"b'Hey Joe'",1993
1883,"b'SOTDILJ12AB0188A2B'",762191,"b'Dog Years'","b'ARND48J1187B990A0B'",,"b'Texas'",,"b'Storyville'",0.0,263.41832,0,0.552,109.085,4,1.0,"b'Enough'",1998
1884,"b'SOKHJSC12A8C14016E'",171356,"b'Moxie Bravo'","b'ARTE6AQ1187B9B2826'",42.33168,"b'Detroit MI'",-83.04792,"b'The High Strung'",0.0,187.27138,7,0.72,139.72,4,0.995,"b'The Luck You Got'",2005
1885,"b'SOQQXOZ12AB01809E4'",489685,"b'The Great Vocalists'","b'ARGP3GD1187B999801'",37.80506,"b'Oakland CA'",-122.27302,"b'Tony Martin'",0.0,182.85669,4,0.289,122.709,4,0.697,"b'September Song'",0
1886,"b'SOCCANS12A8C139F53'",158319,"b'Rendez Vous Au Balajo'","b'ARQC4R31187B9A0D88'",,"b''",,"b'Jo Privat'",0.0,153.36444,4,0.492,127.659,1,0.0,"b'Rodriguez Pena'",0
1887,"b'SORRKQZ12AB0185DAD'",795325,"b"I'm Free - Single"","b'ARL5BEN1187B98E4D9'",,"b'Montego Bay Jamaica'",,"b'Jah Cure'",0.0,224.02567,0,0.08,151.744,4,0.931,"b"I'm Free"",0
1888,"b'SOSDWRI12A8C1443CB'",527212,"b'Gardenias For Lady Day'","b'AR2G8SU1187FB4A871'",42.33168,"b'Detroit MI'",-83.04792,"b'James Carter'",0.0,258.42893,5,0.217,81.492,4,0.732,"b'Strange Fruit'",2003
1889,"b'SOTSNQM12AB0183738'",555129,"b'Love Junk'","b'ARFK98R1187B9B0552'",43.64856,"b'Toronto Ontario Canada'",-79.38533,"b'Pursuit Of Happiness'",0.0,151.01342,7,0.088,131.966,4,0.564,"b'Down On Him'",1988
1890,"b'SOIDEHN12AAA8C4B80'",528923,"b'Gathered Around The Oaken Table'","b'AR8TLVX1187B9B2D7D'",,"b'Sweden'",,"b'Mithotyn'",0.0,391.02649,0,0.0,110.897,7,0.553,"b'Guided By History'",1999
1891,"b'SOTSDZS12A6D4F65D9'",23399,"b'Love Story'","b'AR25WM21187FB461B3'",,"b''",,"b'Francis Lai'",0.0,184.45016,9,0.75,85.131,4,0.938,"b'Search For Jenny'",1970
1892,"b'SONBWQQ12A58A7BF65'",639392,"b'Have A Nice Weekend'","b'ARI4SKQ1187B9B43B0'",,"b''",,"b'Beres Hammond'",0.0,252.55138,11,0.449,85.56,4,0.69,"b'Missing You For A Mile'",0
1893,"b'SOXTBTY12A8C134A43'",197147,"b'Time Warp:  Greatest Hits'","b'ARDK6QW1187B9B8D85'",53.93063,"b'UK - England - Yorkshire'",-1.20788,"b'UK Subs'",0.0,140.30322,10,0.173,123.26,4,0.0,"b'Crash Course'",1979
1894,"b'SOKJYBX12AF72A900B'",739757,"b'Ley Lines'","b'ARJ1BWM1187B9B117B'",,"b''",,"b'Embrace the End'",0.0,364.14649,5,0.591,119.827,4,0.906,"b'Ley Lines'",2008
1895,"b'SOGYBIX12A6D4FB5B8'",64371,"b'Hide Em In Your Heart Vol 1'","b'ARID75M1187B9B8341'",,"b''",,"b'Steve Green'",0.0,78.81098,0,0.285,146.677,4,0.652,"b'Even A Child - Proverbs 20:11'",0
1896,"b'SOHTRFS12AC9E13420'",726646,"b'Voyages'","b'ARHTV1S1187FB547F8'",,"b''",,"b'Marc Perrone'",0.0,13.5571,5,0.0,0.0,1,0.0,"b'Sir\xc3\xa8ne'",0
1897,"b'SOAQQHI12A58A78FA5'",511640,"b'Baladas De Amor'","b'ARDAXCG1187B9942B1'",,"b''",,"b'Leonardo Favio'",0.0,201.50812,7,0.309,163.519,7,0.793,"b'Porque Yo Te Amo'",0
1898,"b'SOFWVMI12AB018A50D'",751145,"b'Gloria Lasso Sus 20 Grandes \xc3\x89xitos (The Best Of Gloria Lasso)'","b'ARHXWB01187B9A205C'",,"b''",,"b'Gloria Lasso'",0.0,187.92444,9,0.065,65.195,4,0.732,"b'Termina La Feria'",0
1899,"b'SORIWFK12A8C137A62'",293740,"b'Juste Avant'","b'ARGDSO91187B9AAB35'",,"b''",,"b'Patrick Bruel'",0.0,257.2273,7,0.631,105.994,4,0.933,"b'Au Bout De La Marelle'",1999
1900,"b'SOHORIU12AB018C2FC'",763965,"b'Plus De Diva'","b'AR2XRFQ1187FB417FE'",,"b''",,"b'Julie Zenatti'",0.0,287.92118,1,0.502,87.013,7,0.961,"b'Ma Douleur...'",0
1901,"b'SOGXFXZ12A8C132E70'",823059,"b'Sings Studio One Hits'","b'ARZZRK91187B9A5CA5'",18.01571,"b'Kingston Jamaica'",-76.79731,"b'Delroy Wilson'",0.0,157.57016,10,0.022,157.446,4,0.0,"b'Rain from the Skies Mix 2'",0
1902,"b'SOODQEF12A58A7AF5F'",150859,"b'Collecton'","b'ARB45GQ1187B98D2B4'",,"b''",,"b'DeGarmo & Key'",0.0,203.62404,4,0.658,120.548,4,1.0,"b'Destined To Win'",1988
1903,"b'SOSNMKX12AB018827B'",414912,"b'The Time Has Come 1967-1973'","b'ARVKAWO11F50C47C9A'",,"b''",,"b'Pentangle'",0.0,172.38159,7,0.552,193.578,1,0.0,"b'I Saw An Angel'",0
1904,"b'SOMVRPL12A81C20EAC'",231930,"b'Boleros In Tr\xc3\xado'","b'ARZRCCP11F50C5165F'",,"b''",,"b'Los Tres Diamantes'",0.0,175.43791,4,0.146,98.082,5,0.44,"b'Begin The Beguine'",0
1905,"b'SOYORWN12A8C144436'",428150,"b'The Very Best Of CD2'","b'AROCBZZ11E2835D652'",,"b''",,"b'Small Facers'",0.0,1141.08036,2,0.832,70.163,5,0.508,"b'Happiness Stan - Original'",0
1906,"b'SOAXBAE12A6D4F79C3'",25586,"b'Exit'","b'ARCF06I1187B995398'",,"b''",,"b'K-OS'",0.0,235.04934,5,0.402,90.507,4,1.0,"b'Heaven Only Knows'",2002
1907,"b'SOHUJXE12AB018ADD3'",653740,"b'Michael Landau Group Live'","b'ARR88SE1187B9B515D'",,"b'California - LA'",,"b'Michael Landau'",0.0,597.41995,2,0.403,73.894,3,0.712,"b'The Mighty SB'",0
1908,"b'SORCVJY12A8C13CB1B'",257984,"b'Playing For Change'","b'AR50Z881187B9BA197'",30.33138,"b'Jacksonville FL'",-81.6558,"b'Jack Sheldon'",0.0,283.92444,5,0.0,167.307,4,1.0,"b"Trane's Strain"",0
1909,"b'SOZUAJB12AB017CE56'",606836,"b'The Definitive Collection'","b'ARXP7MQ1187FB3AC5F'",,"b'LOWELL'",,"b'Dave Hollister'",0.0,301.87057,1,0.792,113.09,4,1.0,"b"I'm Wrong"",2006
1910,"b'SOEUEUI12A6701E4AB'",8986,"b'White People'","b'ARNWZ1N1187B9B71BA'",,"b''",,"b'Handsome Boy Modeling School'",0.0,324.07465,8,0.257,160.02,4,1.0,"b"I've Been Thinking featuring Cat Power (Album Version)"",2004
1911,"b'SOZICZX12A8C136A61'",150938,"b'The Journey North'","b'ARTK5LU1187B9A654C'",,"b''",,"b'Michael Gettel'",0.0,338.75546,2,0.012,94.849,4,1.0,"b'The Journey North'",1999
1912,"b'SOFHWIG12AB01855B5'",542754,"b'Good Stuff'","b'ARVML631187B99E90D'",,"b'Athens GA'",,"b"The B-52's"",0.0,313.20771,11,0.041,136.767,4,0.248,"b'Tell It Like It T-I-IS (Album Version)'",1992
1913,"b'SOWTXWG12A8C13C228'",301421,"b"Songs From 'By The Light Of The Silvery Moon' and Other Selections"","b'AR9F71I1187FB46CAF'",,"b''",,"b'Gordon MacRae'",0.0,134.89587,4,0.499,103.713,3,1.0,"b'Just One Girl'",0
1914,"b'SOILKMT12A6702015A'",6953,"b'Perfect Time'","b'ARHOCKY11E2835D7CB'",,"b''",,"b'Maire Brennan'",0.0,248.34567,8,0.954,65.264,1,0.0,"b'Song Of David (LP Version)'",0
1915,"b'SODWDRX12A8C136E77'",150913,"b'No Better Place'","b'ARK6JC91187B9B4B2D'",,"b'United States'",,"b'Babbie Mason'",0.0,240.84853,8,0.428,129.88,4,0.468,"b'Pray On'",0
1916,"b'SOHAVVY12A8C1422E6'",344890,"b'Libertinaje'","b'AR02YGA1187B9B8AC4'",-34.60852,"b'Buenos Aires'",-58.37354,"b'Bersuit Vergarabat'",0.0,181.18485,0,0.265,121.764,3,0.996,"b'De Onda'",1998
1917,"b'SOJSSDR12A8C142EE5'",645457,"b'The Very Best of Sixties Soul'","b'ARCBYJW1187FB51FD8'",41.88415,"b'Chicago IL'",-87.63241,"b'Major Lance'",0.0,134.03383,9,0.363,117.464,4,0.752,"b'Um_ Um_ Um_ Um_ Um_ Um (Curious Mind)'",0
1918,"b'SOFESEK12AB017FA56'",539363,"b'Fitchburg Street'","b'AREV0ZO1187B997221'",32.77815,"b'Dallas TX'",-96.7954,"b'Doyle Bramhall'",0.0,254.35383,10,0.793,168.36,3,1.0,"b"That's How Strong My Love Is"",0
1919,"b'SOYVCJU12A67AD8617'",57000,"b'Infinity On High'","b'ARSG7NQ1187FB57482'",,"b'Wilmette IL'",,"b'Fall Out Boy'",0.0,203.91138,2,0.045,140.878,4,0.93,"b'The Carpal Tunnel Of Love'",2007
1920,"b'SOCHXHX12A8C143E1A'",526980,"b'I Always Lose'","b'AR0X3JJ1187FB3A9A7'",,"b'McLellan FL'",,"b'Hank Locklin'",0.0,168.6722,2,0.88,100.705,4,0.314,"b"(Sittin') Alone At A Table For Two"",0
1921,"b'SONVMQR12AB018688B'",721687,"b'The Now Factor'","b'ARO9IJB1187B9939D0'",,"b''",,"b'Deckard'",0.0,175.90812,1,0.238,90.964,4,1.0,"b'Deckard'",0
1922,"b'SOZFZMX12AB018BE08'",570488,"b'Mind Control'","b'ARED2DG1187FB3CB4D'",,"b''",,"b'Tantric'",0.0,176.43057,9,0.622,140.111,4,0.994,"b'Coming Undone'",2009
1923,"b'SODLFHM12A8C1432E9'",527484,"b'Meet the F@cking Bedwetters'","b'ARNFTGS1187B9A465F'",34.05349,"b'California - LA'",-118.24532,"b'Bedwetters'",0.0,202.91873,1,0.602,101.997,4,0.057,"b'Like A Deck Of Cards'",0
1924,"b'SOHBATX12A8C14009F'",305368,"b'Trouble Boys'","b'ARVAE6W1187FB3CAF3'",,"b''",,"b'The Refreshments'",0.0,184.5024,7,0.557,169.943,1,0.0,"b'Here we are'",0
1925,"b'SOMHHCX12AC468AB2E'",597790,"b'Tranceplant'","b'ARNLHY61187FB3A0C0'",,"b'United States'",,"b'Organ Donors'",0.0,433.71057,4,0.3,140.013,4,0.474,"b'Tranceplant'",0
1926,"b'SOSBBAV12AB018F27C'",587631,"b'Zero To Hero'","b'ARJA5XT1187B9B89AA'",,"b''",,"b'David Tao'",0.0,260.33587,2,0.463,136.749,4,0.863,"b'Summer Love Triangle'",2009
1927,"b'SOJBTDV12A6D4F776A'",33120,"b'Trouble'","b'ARASYMJ1187B9ACAF2'",51.50632,"b'London England'",-0.12714,"b'Whitesnake'",0.0,204.14649,2,0.328,114.902,1,0.0,"b"Don't Mess With Me (2006 Digital Remaster)"",1978
1928,"b'SOJMVGG12AB018AF5C'",370932,"b'Voices from the Siren Nation Vol. 2 - Live at the Wonder Ballroom'","b'AR6LOPL1187FB4DABE'",38.8991,"b'Washington'",-77.029,"b'Mirah'",0.0,158.09261,9,0.287,116.087,4,1.0,"b'Apples in the Trees (Live)'",0
1929,"b'SONOEAE12A6D4FB32B'",176888,"b'Rain Drops'","b'AR8WHEJ1187B98CDCA'",34.7519,"b'Blythesville AR'",-92.13055,"b'Dee Clark'",0.0,132.07465,10,0.562,95.948,4,1.0,"b'Just Keep It Up'",1990
1930,"b'SOJLKEV12A6D4F5BEF'",22484,"b'Hang On To Your Resistance (The Early Years)'","b'ARY1VGA1187FB5A39E'",56.85147,"b'Lynn Lake Manitoba Canada'",-101.04893,"b'Tom Cochrane'",0.0,208.79628,2,0.976,89.042,1,0.077,"b'Revelations:  Visions In A Dream'",0
1931,"b'SOEYFIJ12A8C13E773'",213943,"b'Brazilian Soul'","b'ARUP17W1187B98CAB9'",,"b'Chuckatuck VA'",,"b'Charlie Byrd / Laurindo Almeida'",0.0,172.43383,2,1.0,115.798,1,0.0,"b'Choro II'",0
1932,"b'SOIMTBN12A6D4F56FA'",85340,"b'Mercedes Castro Acompa\xc3\xb1ada con Mariachi Y Banda - En vivo'","b'ARPPTNG11F50C482A3'",,"b''",,"b'Mercedes Castro'",0.0,184.42404,2,0.66,149.293,5,1.0,"b'Vendiste Los Gueyes -Maldita Miseria-'",0
1933,"b'SONBEXJ12AB0182AC8'",345513,"b"Vers l'imaginaire"","b'ARXYQYW122988F2066'",,"b''",,"b'Clarisse Lavanant'",0.0,175.17669,2,0.6,177.931,4,0.744,"b'Beaux parleurs'",0
1934,"b'SOEEOUU12A8C1350F4'",256119,"b'Content'","b'ARBPRDX1187B9B1CA3'",,"b'Illinois'",,"b'The Skabs'",0.0,121.65179,7,0.225,94.072,1,0.0,"b'Woe is Woman'",0
1935,"b'SOLIWUR12A58A7D769'",288001,"b'Se Nou Manm (Live Au Zenith)'","b'AR05NQH1187B98E875'",,"b''",,"b"Kassav'"",0.0,268.90404,2,0.338,147.781,4,0.147,"b'An Mouvman'",2009
1936,"b'SOCJFFQ12A8C13E02A'",109053,"b'Cajun Conja'","b'ARE8RCR1187B996BF2'",,"b''",,"b'BeauSoleil'",0.0,268.30322,5,0.0,119.663,4,0.0,"b"'Ti Monde (LP Version)"",1991
1937,"b'SODXUDI12A8C1408A2'",657107,"b'The Return Of O-Tumma'","b'AR1VCLT1187FB4C8AC'",,"b''",,"b'Tum Tum'",0.0,188.94322,1,0.678,206.791,4,1.0,"b'Money In Da Bank [Screwed]'",0
1938,"b'SOLXNRC12A81C21193'",132377,"b'Streams'","b'ARHTRR71187B98F305'",,"b''",,"b'Michelle Tumes'",0.0,265.29914,6,0.307,111.824,4,0.96,"b'Hold On (LP Version)'",0
1939,"b'SOKQDCS12AF72A920F'",303436,"b'Crossing All Over Vol. 12'","b'ARMBTFC1187FB56343'",,"b'Bakersfield CA'",,"b'Korn'",0.0,231.73179,2,0.182,110.071,4,0.762,"b'Make Me Bad'",1999
1940,"b'SORPCNQ12A8C136BB9'",252899,"b'Normal as the Next Guy'","b'ARVVLMQ11F4C8456E4'",,"b''",,"b'Knack'",0.0,285.51791,7,0.707,142.432,4,0.0,"b'Seven Days Of Heaven'",0
1941,"b'SOKQDQZ12A8C13BB10'",112605,"b'Messiaen Oeuvres Orgue'","b'AR342K51187B98B571'",,"b''",,"b'Olivier Messiaen'",0.0,647.60118,5,0.109,101.636,5,0.689,"b"Livre D'orgue (1951) : VII Soixante-Quatre Dur\xc3\xa9es (Remasteris\xc3\xa9 En 2008)"",0
1942,"b'SOKKMRS12A67ADD134'",69820,"b'Holding A Wolf By The Ears'","b'ARWR6RK1187FB3AB52'",,"b'Long Island NY'",,"b'From Autumn To Ashes'",0.0,175.80363,2,0.439,93.061,4,0.581,"b'Sensory Deprivation Adventure'",2007
1943,"b'SODHPQS12AC907282B'",600648,"b'Hear Our Prayers O Lord'","b'AREWQSE1187B9AEC6C'",32.58507,"b'Mississippi'",-89.87374,"b'The Jackson Southernaires'",0.0,356.10077,7,0.148,92.555,4,0.919,"b'Lord We Give You All The Praise'",0
1944,"b'SOKUBEF12A6D4FA3B8'",234421,"b'The First Two Albums'","b'ARRJNTE1187FB44E12'",,"b''",,"b'Casiotone For The Painfully Alone'",0.0,51.01669,0,0.276,78.16,1,0.0,"b'Dying Batteries'",2001
1945,"b'SOMSUOA12A67FFB3A1'",68737,"b'Red Gone Wild'","b'ARXWAQQ1187B9AE954'",,"b'Newark NJ'",,"b'Redman / Hurricane G / Melanie Rutherford'",0.0,113.65832,2,0.557,109.265,3,1.0,"b'Soopman Luva 6 1/2'",0
1946,"b'SOZSAZR12A8C13E9EF'",214868,"b'Footprints In The Sand'","b'ARF3XJD1187FB38DE0'",40.69214,"b'Peoria IL'",-89.58776,"b'Cristy Lane'",0.0,196.80608,7,0.812,86.142,4,0.124,"b'Making Up For Lost Time (Footprints In The Sand Album Version)'",0
1947,"b'SOTODXV12AB017E98D'",620643,"b'30 Days In The Hole (Live & Dangerous)'","b'ARPISA41187FB3DE42'",51.77045,"b'Essex England'",0.64255,"b'Humble Pie'",0.0,469.44608,2,0.278,132.598,4,0.611,"b'30 Days In The Hole (Live)'",0
1948,"b'SOAFUPM12A6D4FD26F'",271629,"b"Feelin' Kinda Patton"","b'AR20BO61187B9B880E'",36.83264,"b'Portsmouth VA'",-76.29771,"b'Patton Oswalt'",0.0,121.96526,8,0.345,75.669,3,0.665,"b'A Brief History of Shitty Comedy'",2004
1949,"b'SOYERFU12A8AE48FD6'",236630,"b'The Greatest Stars Of Folk Music'","b'ARNMHWR11F4C83B384'",43.87165,"b'Vermont'",-72.45165,"b'Kingston Trio'",0.0,199.94077,4,0.57,117.214,1,0.0,"b'Tom Dooley'",0
1950,"b'SONLOMJ12AB0181700'",462098,"b'Gaitas Platinum'","b'ARQWJ1D1187B990964'",,"b''",,"b'Barrio Obrero'",0.0,231.47057,5,0.357,182.962,3,0.0,"b'Un Ojo Dimos'",0
1951,"b'SOLAZIP12AB017F246'",635129,"b'LOAF Presents: Domestic POP'","b'ARHAMVP1269FCD2C1C'",,"b''",,"b'Supertalented'",0.0,96.65261,0,0.755,115.954,1,0.0,"b'Fax Me'",0
1952,"b'SOXPVJS12A8C1326A8'",282022,"b'New Moon Shine'","b'ARSF0K11187B9AF319'",,"b'London England'",,"b'James Taylor'",0.0,280.81587,4,0.508,108.047,4,0.0,"b'One More Go Round'",0
1953,"b'SOONSSK12A6D4F94E0'",38352,"b'Sleep In Safety'","b'ARB1CNO1187FB4CE93'",,"b''",,"b'45 Grave'",0.0,118.38649,9,0.067,173.581,4,0.004,"b'Surf Bat (Album Version)'",1983
1954,"b'SOEQPSU12AB0182FFB'",330759,"b'We Were Enchanted'","b'ARRVPI51187B9A1F1B'",,"b'Colorado Springs CO'",,"b'Roommate'",0.0,367.01995,9,0.667,85.005,4,0.721,"b"Isn't Radio"",0
1955,"b'SOKPIYN12A8C13F84F'",520987,"b'The Dee Jays / Baby Talk - Best of'","b'ARBIXZL12086C11573'",,"b''",,"b'The Dee Jays'",0.0,174.21016,4,0.948,114.375,1,0.0,"b'Dum Dum (Marble Breaks And Iron Bends)'",0
1956,"b'SOQOVSL12AB01897AB'",418586,"b'Dragonball Evolution'","b'AR2EO6H1187B9A3B92'",,"b''",,"b'Brian Tyler'",0.0,52.87138,0,0.774,104.988,3,0.198,"b'I Dream Of Chi Chi'",2009
1957,"b'SOEFDKH12A58A7BECD'",234236,"b'Homenaje'","b'ARRVUWA1187B9A0FE2'",21.51102,"b'Cuba'",-77.80679,"b'Orquesta Aragon'",0.0,308.76689,9,0.849,91.548,5,0.573,"b'Eso No Tiene Remedio'",0
1958,"b'SOAGYNF12AB0187EEE'",647942,"b'New Romantics'","b'ARBFCK11187FB4C89B'",36.17191,"b'LAS VEGAS Nevada'",-115.13997,"b'Brian Eno And David Byrne'",0.0,296.33261,1,0.379,118.203,4,0.373,"b'The Jezebel Spirit'",1981
1959,"b'SOYDKWF12AB018A6B8'",673258,"b'Maxi ambiance 50 titres'","b'AR107SB1187B9A79F9'",,"b'B\xc3\xa9zu comme Superdupont ne connait qu&#039;un pays : la France !'",,"b'B\xc3\xa9zu'",0.0,275.3824,7,0.507,133.64,4,0.718,"b'Le chacha des gorilles'",0
1960,"b'SOQKYWC12A8C136A4F'",199694,"b'Meia-Noite'","b'ARS8WH31187B9B8B04'",,"b''",,"b'Edu Lobo'",0.0,309.52444,2,0.239,84.853,1,0.094,"b'Canto Triste'",1967
1961,"b'SOLNHID12A58A78106'",24239,"b'Step In The Arena'","b'ARDSWIE1187FB39056'",,"b'Boston Massachusettes'",,"b'Gang Starr'",0.0,84.63628,0,0.829,166.092,4,1.0,"b'Say Your Prayers'",1991
1962,"b'SOCOMNU12AB017EFC2'",602410,"b'Dances_ Prayers_ & Meditations For Peace'","b'ARXJSHW1187B9A2A52'",25.72898,"b'Miami FL'",-80.23742,"b'Nestor Torres'",0.0,294.53016,5,0.798,137.908,5,0.53,"b'Rhumboso'",0
1963,"b'SOHAZVL12A8C142715'",609374,"b'Philip Glass: Undertow'","b'ARLIIVS1187FB5583B'",39.29055,"b'Baltimore MD'",-76.6096,"b'Philip Glass'",0.0,289.4624,8,0.127,104.667,4,1.0,"b'The Kiss: Chris & The Model Airplane'",0
1964,"b'SOFNNDS12A8C138268'",158386,"b'Violin Concerto_ Op.77 Etc.'","b'ART8F8O1187B9A538D'",,"b'Salzburg Austria'",,"b'Herbert Von Karajan'",0.0,1143.03955,10,0.939,171.78,5,0.685,"b'Variations Sur Un Theme De Haydn Op51'",0
1965,"b'SOALFBA12A81C20681'",179488,"b'Twilight Fields'","b'ARN3O411187FB4D859'",,"b''",,"b'Stephan Micus'",0.0,519.8624,0,0.004,142.158,4,0.677,"b'Part 1 (19 Flowerpots_ 2 Hammered Dulcimers_ Bavarian Zither_ Shakuhachi)'",1988
1966,"b'SOWJAVO12AB0180222'",639908,"b'Perfect Dragon'","b'AR8BMEQ1187B9B4214'",38.2589,"b'Missouri'",-92.43659,"b'Pumpkin Buzzard'",0.0,137.63873,10,0.416,169.771,4,0.0,"b'Gumby Killed the Dinosaur (House Mix)'",0
1967,"b'SOOGGUS12A8C138B27'",300907,"b'Edmond Leung Collections'","b'ARGP7WY1187FB45464'",,"b''",,"b'Edmond Leung'",0.0,234.1873,0,0.596,113.571,4,0.709,"b'Ling Shi Shi Ji Fen'",0
1968,"b'SOJKNYV12A8C133E9C'",286907,"b'Sylvia'","b'AR9ILJF1187B9B80ED'",33.89275,"b'Beirut Lebanon'",35.48527,"b'Gabriel Yared'",0.0,229.98159,9,0.697,111.577,3,0.824,"b'Devon'",2003
1969,"b'SOHTCQC12A6D4F49CA'",27633,"b"Karajan & L'Opera"","b'ART8F8O1187B9A538D'",,"b'Salzburg Austria'",,"b'Herbert Von Karajan'",0.0,288.41751,9,0.425,75.416,5,0.587,"b'Si Mi Chiamano Mimila Boheme Act1 Remast'",0
1970,"b'SOKUXFH12A8C145EF7'",320428,"b'This Kind Of Love'","b'AREPD8D1187FB3F5BC'",,"b'Gainesville FL'",,"b'Sister Hazel'",0.0,230.37342,2,1.0,139.841,4,0.515,"b'This Kind Of Love (Full Band)'",0
1971,"b'SOYZHTW12A58A7DAD9'",722546,"b'White Feather'","b'ARDF8K01187FB37200'",,"b'Sydney Australia'",,"b'Wolfmother'",0.0,316.21179,4,0.006,110.441,4,0.978,"b'White Feather'",2009
1972,"b'SOPUUCZ12AB0180B3B'",443082,"b"Dreamer 'Remixed'"","b'ARRCKE61187B99377F'",40.88104,"b'Garfield NJ'",-74.1148,"b'Janice Robinson'",0.0,459.33669,7,0.634,84.655,3,1.0,"b'Dreamer (Jamie J Sanchez Club Mix)'",0
1973,"b'SODXVQZ12AC468707A'",699549,"b'Degenerate Fuck Crew'","b'ARWMZYB1187FB480A7'",4.65637,"b'Bogot\xc3\xa1 D. C. Colombia'",-74.11779,"b'The Aftermath'",0.0,118.30812,8,0.369,166.648,4,0.0,"b'Might As Well Laugh'",0
1974,"b'SOEHTZE12A6310F0F2'",307,"b'In My Place'","b'ARJ7KF01187B98D717'",,"b''",,"b'Coldplay'",0.0,274.41587,2,0.194,134.027,4,0.135,"b'One I Love'",2002
1975,"b'SODRLDV12A8C13D25E'",258315,"b"Ain't It Beautiful"","b'ARWC3XN1187B9A8D82'",40.71455,"b'NY - New York City'",-74.00712,"b'ZO2'",0.0,276.4273,7,0.083,150.715,4,0.722,"b'Isolate'",2007
1976,"b'SOUWONL12A8C13EA27'",78740,"b'Viva Las Violence'","b'ARXDOUQ11F50C4A239'",,"b''",,"b"Wednesday 13's Frankenstein Drag Queens From Planet 13"",0.0,239.20281,0,0.595,149.551,1,0.0,"b'Bark At The Moon (Album Version)'",0
1977,"b'SONDAME12A6D4F9352'",51357,"b'Ed Byrne - Pedantic and Whimsical'","b'ARI8ECO119B3403C34'",,"b''",,"b'Ed Byrne'",0.0,330.63138,7,0.354,77.99,4,0.618,"b"Who's Your Daddy?"",0
1978,"b'SOELMDY12A6D4FB18A'",57839,"b'Last Night In Town'","b'ARCP94M1187B9B0F56'",42.88544,"b'Buffalo New York'",-78.87846,"b'Every Time I Die'",0.0,171.59791,9,0.538,93.458,1,0.0,"b'California_ Gracefully'",2001
1979,"b'SOKVKEC12AB0186B68'",765362,"b'Close Calls With Brick Walls / Mother of Mankind'","b'ARW2U4O1187FB4408B'",,"b'New York NY'",,"b'Andrew W.K.'",0.0,165.51138,2,0.0,120.153,4,0.0,"b"Don't Call Me Andy"",2006
1980,"b'SOSWYWM12AB018A072'",711892,"b'The History Of House Parties_ vol. 3'","b'ARZH3SW1187B98C96E'",,"b''",,"b'Onyx'",0.0,317.46567,11,0.161,85.541,5,1.0,"b'The Force'",0
1981,"b'SOQUGRT12A6701DD47'",14561,"b'Dry & Heavy'","b'ARJ2PMY1187FB5B563'",,"b'NY - Long Island'",,"b'Burning Spear'",0.0,185.5473,0,0.495,122.376,4,0.0,"b"It's A Long Way Around"",1977
1982,"b'SOIIZIX12A6D4F799D'",22379,"b'Methods Of Mayhem'","b'ARU35NK1187FB46CFD'",,"b''",,"b'Methods Of Mayhem / Scott Kirkland'",0.0,199.31383,1,0.222,116.04,4,0.899,"b'Narcotic'",1999
1983,"b'SOGDJTG12AC960A37D'",602698,"b"Maiden's Prayer"","b'ARU0HTX1187B98B4C6'",34.05349,"b'California - LA'",-118.24532,"b'Lisa Lynne'",0.0,261.95546,9,0.771,106.009,4,0.729,"b'Still I Will'",2001
1984,"b'SOTYBQB12A8C139F0C'",95078,"b"America's bugle calls"","b'ARCVMYS12454A51E6E'",,"b''",,"b"The Sun Harbor's Chorus-Documentary Recordings"",0.0,59.32363,10,0.031,36.151,1,0.0,"b'Taps'",0
